,CountryName,Date,C1_School closing,C1_Flag_1,C1_Flag_2,C2_Workplace closing,C2_Flag_1,C2_Flag_2,C3_Cancel public events,C3_Flag_1,C3_Flag_2,C4_Restrictions on gatherings,C4_Flag_1,C4_Flag_2,C5_Close public transport,C5_Flag_1,C5_Flag_2,C6_Stay at home requirements,C6_Flag_1,C6_Flag_2,C7_Restrictions on internal movement,C7_Flag_1,C7_Flag_2,E1_Income support,E1_Flag_1,E1_Flag_2,ConfirmedCases,ConfirmedDeaths,StringencyIndex,New Cases,Dead Cases,casesPmillion,deathsPmillion,Flag 1,Flag 2,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
232,Germany,3/20/2020,3,0,1,0,0,0,2,0,1,1,1,0,0,0,0,1,1,0,2,0,1,2,0,1,19848,67,57.87,4528,23,56.40611562,0.28651516,1,1,-50,-2,-14,-52,-36,16
233,Germany,3/21/2020,3,0,1,0,0,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,22213,84,68.06,2365,17,29.46123277,0.211772075,1,1,-69,-24,-31,-59,-31,13
234,Germany,3/22/2020,3,0,1,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,24873,94,73.15,2660,10,33.13610068,0.124571812,1,1,-71,-35,1,-58,-34,10
235,Germany,3/23/2020,3,0,1,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,29056,123,73.15,4183,29,52.10838935,0.361258259,1,1,-57,-16,-5,-56,-41,16
236,Germany,3/24/2020,3,0,1,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,32986,157,73.15,3930,34,48.956721,0.423544151,1,1,-59,-18,9,-56,-43,18
237,Germany,3/25/2020,3,0,1,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,37323,206,73.15,4337,49,54.0267938,0.610401855,1,1,-58,-18,11,-56,-43,18
238,Germany,3/26/2020,3,0,1,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,43938,267,73.15,6615,61,82.40425086,0.759888053,1,1,-59,-16,3,-57,-44,18
239,Germany,3/27/2020,3,0,1,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,50871,342,73.15,6933,75,86.36563871,0.934288551,1,1,-59,-14,21,-56,-44,19
240,Germany,3/28/2020,3,0,1,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,57695,433,73.15,6824,91,85.0077995,1.133603519,1,1,-66,-21,33,-53,-33,12
241,Germany,3/29/2020,3,0,1,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,62095,533,73.15,4400,100,54.81159678,1.245718067,1,1,-77,-51,-49,-68,-39,11
242,Germany,3/30/2020,3,0,1,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,66885,645,73.15,4790,112,59.66989556,1.395204208,1,1,-54,-16,-13,-56,-43,17
243,Germany,3/31/2020,3,0,1,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,71808,775,73.15,4923,130,61.32670387,1.619433533,1,1,-53,-12,7,-53,-43,17
244,Germany,4/1/2020,3,0,1,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,77872,920,73.15,6064,145,75.54034528,1.806291266,1,1,-52,-13,20,-53,-43,17
245,Germany,4/2/2020,3,0,1,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,84794,1107,73.15,6922,187,86.22860332,2.329492872,1,1,-54,-11,6,-54,-43,17
246,Germany,4/3/2020,3,0,1,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,91159,1275,73.15,6365,168,79.2899591,2.092806426,1,1,-57,-11,-13,-57,-44,19
247,Germany,4/4/2020,3,0,1,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,96092,1444,73.15,4933,169,61.45127554,2.105263547,1,1,-63,-16,21,-52,-31,12
248,Germany,4/5/2020,3,0,1,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,100123,1584,73.15,4031,140,50.21489778,1.744005317,1,1,-58,-13,61,-47,-30,8
249,Germany,4/6/2020,3,0,1,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,103374,1810,73.15,3251,226,40.49829658,2.815322887,1,1,-43,-6,49,-49,-44,15
250,Germany,4/7/2020,3,0,1,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,107663,2016,73.15,4289,206,53.42884833,2.566179319,1,1,-44,-2,50,-50,-45,16
251,Germany,4/8/2020,3,0,1,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,113296,2349,73.15,5633,333,70.17129974,4.14824126,1,1,-42,10,57,-49,-45,15
252,Germany,4/9/2020,3,0,1,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,118181,2607,73.15,4885,258,60.85333007,3.213952596,1,1,-40,14,37,-49,-47,15
253,Germany,4/10/2020,3,0,1,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,122171,2767,73.15,3990,160,49.70415102,1.993148999,1,1,-80,-92,72,-69,-86,29
254,Germany,4/11/2020,3,0,1,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,124908,2736,73.15,2737,-31,34.09530473,-0.386172616,1,1,-56,0,35,-48,-29,10
255,Germany,4/12/2020,3,0,1,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,127854,3022,73.15,2946,286,36.69885336,3.562753818,1,1,-63,-23,59,-47,-26,6
256,Germany,4/13/2020,3,0,1,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,130072,3194,73.15,2218,172,27.63002703,2.14263514,1,1,-81,-93,29,-73,-88,28
257,Germany,4/14/2020,3,0,1,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,131359,3294,73.15,1287,100,16.03239252,1.245718067,1,1,-45,1,8,-52,-45,17
258,Germany,4/15/2020,3,0,1,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,134753,3804,73.15,3394,510,42.27967293,6.353162462,1,1,-45,-9,46,-49,-44,16
259,Germany,4/16/2020,3,0,1,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,137698,4052,73.15,2945,248,36.68639692,3.089380925,1,1,-53,-3,57,-48,-43,16
260,Germany,4/17/2020,3,0,1,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,141397,4352,73.15,3699,300,46.07911251,3.737154202,1,1,-55,-4,49,-49,-43,16
261,Germany,4/18/2020,3,0,1,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,143342,4459,73.15,1945,107,24.22921716,1.332918373,1,1,-65,-14,35,-46,-22,10
262,Germany,4/19/2020,3,0,1,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,145184,4586,73.15,1842,127,22.9461275,1.582061941,1,1,-59,-7,56,-44,-22,7
263,Germany,4/20/2020,3,0,1,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,147065,4862,73.15,1881,276,23.43195774,3.438181921,1,1,-44,-9,35,-44,-36,13
264,Germany,4/21/2020,3,0,1,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,148291,5033,73.15,1226,171,15.27250424,2.130178018,1,1,-47,-8,45,-44,-35,14
265,Germany,4/22/2020,3,0,1,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,150648,5279,73.15,2357,246,29.3615758,3.064466455,1,1,-46,-8,60,-43,-35,13
266,Germany,4/23/2020,3,0,1,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,153129,5575,73.15,2481,296,30.90626706,3.687325488,1,1,-47,-6,58,-42,-35,13
267,Germany,4/24/2020,3,0,1,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,154999,5760,73.15,1870,185,23.29492781,2.304578402,1,1,-50,-7,38,-46,-36,14
268,Germany,4/25/2020,3,0,1,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,156513,5877,73.15,1514,117,18.86017162,1.457490157,1,1,-57,-10,40,-41,-19,9
269,Germany,4/26/2020,3,0,1,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,157770,5976,73.15,1257,99,15.65867569,1.233260946,1,1,-52,3,78,-39,-18,6
270,Germany,4/27/2020,3,0,1,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,158758,6126,73.15,988,150,12.30769521,1.868577101,1,1,-43,-13,57,-41,-33,12
271,Germany,4/28/2020,3,0,1,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,159912,6314,73.15,1154,188,14.37558694,2.341949994,1,1,-48,-10,19,-43,-33,13
272,Germany,4/29/2020,3,0,1,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,161539,6467,73.15,1627,153,20.26783295,1.905948693,1,1,-46,1,12,-43,-33,13
273,Germany,4/30/2020,3,0,1,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,163009,6623,73.15,1470,156,18.31205554,1.943320285,1,1,-34,19,-8,-39,-34,12
274,Germany,5/1/2020,3,0,1,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,164077,6736,73.15,1068,113,13.30426949,1.407661443,1,1,-82,-92,17,-67,-84,28
275,Germany,5/2/2020,3,0,1,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,164967,6812,73.15,890,76,11.08689139,0.946745729,1,1,-46,3,-18,-42,-20,9
276,Germany,5/3/2020,3,0,1,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,165664,6866,73.15,697,54,8.68265488,0.672687747,1,1,-57,4,43,-37,-18,6
277,Germany,5/4/2020,2,1,0,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,166152,6993,68.06,488,127,6.079104423,1.582061941,1,1,-32,-5,-1,-38,-30,11
278,Germany,5/5/2020,2,1,0,1,1,0,2,0,1,4,0,1,0,0,0,2,0,1,2,0,1,2,0,1,167007,6993,68.06,855,0,10.65088964,0,1,1,-36,-6,21,-37,-29,12
279,Germany,5/6/2020,2,1,0,1,1,0,2,0,1,4,0,1,0,0,0,0,0,0,2,0,1,2,0,1,168162,7275,62.5,1155,282,14.38804429,3.512925105,1,1,-33,-5,49,-35,-28,11
280,Germany,5/7/2020,2,1,0,1,1,0,2,0,1,4,0,1,0,0,0,0,0,0,2,0,1,2,0,1,169430,7392,60.65,1268,117,15.79570562,1.457490157,1,1,-33,-3,47,-35,-28,11
281,Germany,5/8/2020,2,1,0,2,0,1,2,0,1,4,0,1,0,0,0,0,0,0,2,0,1,2,0,1,170588,7510,64.35,1158,118,14.42541543,1.469947392,1,1,-36,-5,60,-37,-31,11
282,Germany,5/9/2020,2,1,0,2,0,1,2,0,1,4,0,1,0,0,0,0,0,0,2,0,1,2,0,1,171324,7549,64.35,736,39,9.168485121,0.485830071,1,1,-40,-1,61,-28,-8,5
283,Germany,5/10/2020,2,1,0,2,0,1,2,0,1,4,0,1,0,0,0,0,0,0,2,0,1,2,0,1,171879,7569,64.35,555,20,6.913735433,0.249143625,1,1,-50,9,29,-33,-3,4
284,Germany,5/11/2020,2,1,0,2,0,1,2,0,1,4,0,1,0,0,0,0,0,0,2,0,1,2,0,1,172576,7661,64.35,697,92,8.68265488,1.14606064,1,1,-34,-12,-23,-41,-28,11
285,Germany,5/12/2020,2,1,0,2,0,1,2,0,1,4,0,1,0,0,0,0,0,0,2,0,1,2,0,1,173171,7738,64.35,595,77,7.412022569,0.959202907,1,1,-31,-4,14,-35,-26,11
286,Germany,5/13/2020,2,1,0,2,0,1,2,0,1,4,0,1,0,0,0,0,0,0,2,0,1,2,0,1,174098,7861,64.35,927,123,11.54780693,1.532233227,1,1,-31,-7,13,-36,-26,11
287,Germany,5/14/2020,2,1,0,2,0,1,2,0,1,4,0,1,0,0,0,0,0,0,2,0,1,2,0,1,174478,7884,64.35,380,23,4.733728929,0.28651516,1,1,-29,-4,20,-35,-26,10
288,Germany,5/15/2020,2,1,0,2,0,1,2,0,1,4,0,1,0,0,0,0,0,0,2,0,1,2,0,1,175233,7897,64.35,755,13,9.405172023,0.161943348,1,1,-29,-3,29,-35,-26,10
289,Germany,5/16/2020,2,1,0,2,0,1,2,0,1,4,0,1,0,0,0,0,0,0,2,0,1,2,0,1,175752,7938,61.57,519,41,6.465276783,0.510744428,1,1,-35,-6,53,-28,-5,5
290,Germany,5/17/2020,2,1,0,2,0,1,2,0,1,4,0,1,0,0,0,0,0,0,2,0,1,2,0,1,176369,7962,61.57,617,24,7.686080608,0.298972338,1,1,-36,16,92,-25,-1,3
291,Germany,5/18/2020,2,1,0,2,0,1,2,0,1,4,0,1,0,0,0,0,0,0,2,0,1,2,0,1,176551,8003,62.96,182,41,2.267207037,0.510744428,1,1,-15,-3,55,-30,-26,8
292,Germany,5/19/2020,2,1,0,2,0,1,2,0,1,4,0,1,0,0,0,0,0,0,0,0,0,2,0,1,177778,8081,52.78,1227,78,15.28496068,0.971660143,1,1,-17,2,63,-30,-25,9
293,Germany,5/20/2020,2,1,0,2,0,1,2,0,1,4,0,1,0,0,0,0,0,0,0,0,0,2,0,1,178473,8144,52.78,695,63,8.657741091,0.78480241,1,1,-6,34,84,-25,-26,6
294,Germany,5/21/2020,2,1,0,2,0,1,2,0,1,4,0,1,0,0,0,0,0,0,0,0,0,2,0,1,179021,8203,52.78,548,59,6.826535355,0.734973696,1,1,-55,-87,225,-46,-81,18
295,Germany,5/22/2020,2,1,0,2,0,1,2,0,1,4,0,1,0,0,0,0,0,0,0,0,0,2,0,1,179710,8228,52.78,689,25,8.582997907,0.311429517,1,1,-19,1,68,-40,-51,14
296,Germany,5/23/2020,2,1,0,2,0,1,2,0,1,4,0,1,0,0,0,0,0,0,0,0,0,2,0,1,179986,8261,52.78,276,33,3.438181921,0.411086972,1,1,-35,-9,27,-35,-8,7
297,Germany,5/24/2020,2,1,0,2,0,1,2,0,1,4,0,1,0,0,0,0,0,0,0,0,0,2,0,1,180328,8283,52.78,342,22,4.260356036,0.274057982,1,1,-42,3,37,-31,-4,3
298,Germany,5/25/2020,2,1,0,2,0,1,2,0,1,3,1,0,0,0,0,0,0,0,0,0,0,2,0,1,180600,8309,50,272,26,3.388353207,0.323886695,1,0,-16,-2,33,-31,-27,8
299,Germany,5/26/2020,2,1,0,2,0,1,2,0,1,3,1,0,0,0,0,0,0,0,0,0,0,2,0,1,181200,8372,50,600,63,7.474308404,0.78480241,1,0,,,,,,
300,Germany,5/27/2020,2,1,0,2,0,1,2,0,1,3,1,0,0,0,0,0,0,0,0,0,0,2,0,1,181524,8428,50,324,56,4.036126484,0.697602104,1,0,,,,,,
301,Germany,5/28/2020,2,1,0,2,0,1,2,0,1,3,1,0,0,0,0,0,0,0,0,0,0,2,0,1,182196,8470,50,672,42,8.371225704,0.523201606,1,0,,,,,,
302,India,1/1/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
303,India,1/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
304,India,1/3/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
305,India,1/4/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
306,India,1/5/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
307,India,1/6/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
308,India,1/7/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
309,India,1/8/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
310,India,1/9/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
311,India,1/10/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
312,India,1/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
313,India,1/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
314,India,1/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
315,India,1/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
316,India,1/15/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
317,India,1/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
318,India,1/17/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
319,India,1/18/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
320,India,1/19/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
321,India,1/20/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
322,India,1/21/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
323,India,1/22/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
324,India,1/23/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
325,India,1/24/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
326,India,1/25/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,1,0,,,,,,
327,India,1/26/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10.19,0,0,0,0,1,0,,,,,,
328,India,1/27/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10.19,0,0,0,0,1,0,,,,,,
329,India,1/28/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10.19,0,0,0,0,1,0,,,,,,
330,India,1/29/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10.19,0,0,0,0,1,0,,,,,,
331,India,1/30/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,10.19,1,0,0.000754996,0,1,0,,,,,,
332,India,1/31/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,10.19,0,0,0,0,1,0,,,,,,
333,India,2/1/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,10.19,0,0,0,0,1,0,,,,,,
334,India,2/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,10.19,1,0,0.000754996,0,1,0,,,,,,
335,India,2/3/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,1,0,0.000754996,0,1,0,,,,,,
336,India,2/4/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0,,,,,,
337,India,2/5/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0,,,,,,
338,India,2/6/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0,,,,,,
339,India,2/7/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0,,,,,,
340,India,2/8/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0,,,,,,
341,India,2/9/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0,,,,,,
342,India,2/10/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0,,,,,,
343,India,2/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0,,,,,,
344,India,2/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0,,,,,,
345,India,2/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0,,,,,,
346,India,2/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0,,,,,,
347,India,2/15/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0,1,2,3,3,5,0
348,India,2/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0,2,2,3,2,0,0
349,India,2/17/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0,-1,1,3,1,4,0
350,India,2/18/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0,0,2,4,2,3,0
351,India,2/19/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0,0,2,1,1,4,1
352,India,2/20/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0,1,3,5,5,4,-1
353,India,2/21/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0,-4,0,6,-4,-19,5
354,India,2/22/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0,-2,-2,4,-2,-2,1
355,India,2/23/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0,-2,-1,1,0,2,1
356,India,2/24/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0,-1,0,2,1,4,0
357,India,2/25/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0,-1,-2,3,1,1,0
358,India,2/26/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0,0,0,1,3,3,-1
359,India,2/27/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0,-1,-1,3,1,4,0
360,India,2/28/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0,0,1,3,1,5,0
361,India,2/29/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0,-2,-1,-1,0,8,0
362,India,3/1/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,10.19,0,0,0,0,1,0,1,4,1,0,3,1
363,India,3/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,10.19,2,0,0.001509993,0,1,0,0,2,3,0,5,0
364,India,3/3/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,10.19,0,0,0,0,1,0,-1,2,3,0,4,0
365,India,3/4/2020,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,28,0,15.74,23,0,0.017364918,0,1,0,0,5,1,3,7,0
366,India,3/5/2020,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,26.85,2,0,0.001509993,0,1,0,-1,3,3,2,5,0
367,India,3/6/2020,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,31,0,26.85,1,0,0.000754996,0,1,0,-1,2,0,3,5,1
368,India,3/7/2020,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,34,0,26.85,3,0,0.002264989,0,1,0,0,6,2,5,7,0
369,India,3/8/2020,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,39,0,26.85,5,0,0.003774982,0,1,0,2,9,2,3,6,0
370,India,3/9/2020,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,43,0,26.85,4,0,0.003019986,0,1,0,-1,6,4,-6,-12,3
