0,CountryName,Date,C1_School closing,C1_Flag_1,C1_Flag_2,C2_Workplace closing,C2_Flag_1,C2_Flag_2,C3_Cancel public events,C3_Flag_1,C3_Flag_2,C4_Restrictions on gatherings,C4_Flag_1,C4_Flag_2,C5_Close public transport,C5_Flag_1,C5_Flag_2,C6_Stay at home requirements,C6_Flag_1,C6_Flag_2,C7_Restrictions on internal movement,C7_Flag_1,C7_Flag_2,E1_Income support,E1_Flag_1,E1_Flag_2,ConfirmedCases,ConfirmedDeaths,StringencyIndex
11031,India,1/25/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,5.56
11032,India,1/26/2020,0,,,0,,,0,,,0,,,0,,,1,0,,0,,,0,,,0,0,10.19
11033,India,1/27/2020,0,,,0,,,0,,,0,,,0,,,1,0,,0,,,0,,,0,0,10.19
11034,India,1/28/2020,0,,,0,,,0,,,0,,,0,,,1,0,,0,,,0,,,0,0,10.19
11035,India,1/29/2020,0,,,0,,,0,,,0,,,0,,,1,0,,0,,,0,,,0,0,10.19
11036,India,1/30/2020,0,,,0,,,0,,,0,,,0,,,1,0,,0,,,0,,,1,0,10.19
11037,India,1/31/2020,0,,,0,,,0,,,0,,,0,,,1,0,,0,,,0,,,1,0,10.19
11038,India,2/1/2020,0,,,0,,,0,,,0,,,0,,,1,0,,0,,,0,,,1,0,10.19
11039,India,2/2/2020,0,,,0,,,0,,,0,,,0,,,1,0,,0,,,0,,,2,0,10.19
11040,India,2/3/2020,0,,,0,,,0,,,0,,,0,,,1,0,,0,,,0,,,3,0,10.19
11041,India,2/4/2020,0,,,0,,,0,,,0,,,0,,,1,0,,0,,,0,,,3,0,10.19
11042,India,2/5/2020,0,,,0,,,0,,,0,,,0,,,1,0,,0,,,0,,,3,0,10.19
11043,India,2/6/2020,0,,,0,,,0,,,0,,,0,,,1,0,,0,,,0,,,3,0,10.19
11044,India,2/7/2020,0,,,0,,,0,,,0,,,0,,,1,0,,0,,,0,,,3,0,10.19
11045,India,2/8/2020,0,,,0,,,0,,,0,,,0,,,1,0,,0,,,0,,,3,0,10.19
11046,India,2/9/2020,0,,,0,,,0,,,0,,,0,,,1,0,,0,,,0,,,3,0,10.19
11047,India,2/10/2020,0,,,0,,,0,,,0,,,0,,,1,0,,0,,,0,,,3,0,10.19
11048,India,2/11/2020,0,,,0,,,0,,,0,,,0,,,1,0,,0,,,0,,,3,0,10.19
11049,India,2/12/2020,0,,,0,,,0,,,0,,,0,,,1,0,,0,,,0,,,3,0,10.19
11050,India,2/13/2020,0,,,0,,,0,,,0,,,0,,,1,0,,0,,,0,,,3,0,10.19
11051,India,2/14/2020,0,,,0,,,0,,,0,,,0,,,1,0,,0,,,0,,,3,0,10.19
11052,India,2/15/2020,0,,,0,,,0,,,0,,,0,,,1,0,,0,,,0,,,3,0,10.19
11053,India,2/16/2020,0,,,0,,,0,,,0,,,0,,,1,0,,0,,,0,,,3,0,10.19
11054,India,2/17/2020,0,,,0,,,0,,,0,,,0,,,1,0,,0,,,0,,,3,0,10.19
11055,India,2/18/2020,0,,,0,,,0,,,0,,,0,,,1,0,,0,,,0,,,3,0,10.19
11056,India,2/19/2020,0,,,0,,,0,,,0,,,0,,,1,0,,0,,,0,,,3,0,10.19
11057,India,2/20/2020,0,,,0,,,0,,,0,,,0,,,1,0,,0,,,0,,,3,0,10.19
11058,India,2/21/2020,0,,,0,,,0,,,0,,,0,,,1,0,,0,,,0,,,3,0,10.19
11059,India,2/22/2020,0,,,0,,,0,,,0,,,0,,,1,0,,0,,,0,,,3,0,10.19
11060,India,2/23/2020,0,,,0,,,0,,,0,,,0,,,1,0,,0,,,0,,,3,0,10.19
11061,India,2/24/2020,0,,,0,,,0,,,0,,,0,,,1,0,,0,,,0,,,3,0,10.19
11062,India,2/25/2020,0,,,0,,,0,,,0,,,0,,,1,0,,0,,,0,,,3,0,10.19
11063,India,2/26/2020,0,,,0,,,0,,,0,,,0,,,1,0,,0,,,0,,,3,0,10.19
11064,India,2/27/2020,0,,,0,,,0,,,0,,,0,,,1,0,,0,,,0,,,3,0,10.19
11065,India,2/28/2020,0,,,0,,,0,,,0,,,0,,,1,0,,0,,,0,,,3,0,10.19
11066,India,2/29/2020,0,,,0,,,0,,,0,,,0,,,1,0,,0,,,0,,,3,0,10.19
11067,India,3/1/2020,0,,,0,,,0,,,0,,,0,,,1,0,,0,,,0,,,3,0,10.19
11068,India,3/2/2020,0,,,0,,,0,,,0,,,0,,,1,0,,0,,,0,,,5,0,10.19
11069,India,3/3/2020,0,,,0,,,0,,,0,,,0,,,1,0,,0,,,0,,,5,0,10.19
11070,India,3/4/2020,2,,0,0,,,0,,,0,,,0,,,1,0,,0,,,0,,,28,0,15.74
11071,India,3/5/2020,2,,0,0,,,1,1,,0,,,0,,,1,0,,0,,,0,,,30,0,26.85
11072,India,3/6/2020,2,,0,0,,,1,1,,0,,,0,,,1,0,,0,,,0,,,31,0,26.85
11073,India,3/7/2020,2,,0,0,,,1,1,,0,,,0,,,1,0,,0,,,0,,,34,0,26.85
11074,India,3/8/2020,2,,0,0,,,1,1,,0,,,0,,,1,0,,0,,,0,,,39,0,26.85
11075,India,3/9/2020,2,,0,0,,,1,1,,0,,,0,,,1,0,,0,,,0,,,43,0,26.85
11076,India,3/10/2020,2,,0,0,,,1,1,,0,,,0,,,1,0,,0,,,0,,,56,0,26.85
11077,India,3/11/2020,2,,0,0,,,1,1,,0,,,0,,,1,0,,0,,,0,,,62,1,26.85
11078,India,3/12/2020,2,,0,0,,,1,1,,0,,,0,,,1,0,,0,,,0,,,73,1,26.85
11079,India,3/13/2020,3,,0,0,,,1,1,,0,,,0,,,1,0,,0,,,0,,,82,2,33.33
11080,India,3/14/2020,3,,0,0,,,2,0,,0,,,0,,,1,0,,0,,,0,,,102,2,36.11
11081,India,3/15/2020,3,,0,0,,,2,0,,0,,,0,,,1,0,,0,,,0,,,113,2,38.89
11082,India,3/16/2020,3,,0,1,1,,2,0,,0,,,0,,,1,0,,1,1,,0,,,119,2,48.15
11083,India,3/17/2020,3,,0,1,1,,2,0,,0,,,0,,,1,0,,1,1,,0,,,142,3,48.15
11084,India,3/18/2020,3,,1,1,1,,2,0,,0,,,0,,,1,0,,1,1,,0,,,156,3,50
11085,India,3/19/2020,3,,1,1,1,,2,0,,4,0,,0,,,1,0,,1,1,,0,,,194,4,59.72
11086,India,3/20/2020,3,,1,1,1,,2,0,,4,0,,2,0,,1,0,,2,0,,1,1,,244,5,70.83
11087,India,3/21/2020,3,,1,3,0,,2,0,,4,0,,2,0,,1,0,,2,0,,1,1,,330,4,76.39
11088,India,3/22/2020,3,,1,3,1,,2,1,,4,1,,2,1,,3,1,,2,1,,1,1,,396,7,100
11089,India,3/23/2020,3,,1,3,0,,2,0,,4,0,,2,0,,3,0,,2,0,,1,1,,499,10,86.57
11090,India,3/24/2020,3,,1,3,0,,2,0,,4,0,,2,0,,3,0,,2,0,,1,1,,536,10,86.57
11091,India,3/25/2020,3,,1,3,1,,2,1,,4,1,,2,1,,3,1,,2,1,,1,1,,657,12,100
11092,India,3/26/2020,3,,1,3,1,,2,1,,4,1,,2,1,,3,1,,2,1,,1,1,,727,20,100
11093,India,3/27/2020,3,,1,3,1,,2,1,,4,1,,2,1,,3,1,,2,1,,1,1,,887,20,100
11094,India,3/28/2020,3,,1,3,1,,2,1,,4,1,,2,1,,3,1,,2,1,,1,1,,987,24,100
11095,India,3/29/2020,3,,1,3,1,,2,1,,4,1,,2,1,,3,1,,2,1,,1,1,,1024,27,100
11096,India,3/30/2020,3,,1,3,1,,2,1,,4,1,,2,1,,3,1,,2,1,,1,1,,1251,32,100
11097,India,3/31/2020,3,,1,3,1,,2,1,,4,1,,2,1,,3,1,,2,1,,1,1,,1397,35,100
11098,India,4/1/2020,3,,1,3,1,,2,1,,4,1,,2,1,,3,1,,2,1,,1,1,,1998,58,100
11099,India,4/2/2020,3,,1,3,1,,2,1,,4,1,,2,1,,3,1,,2,1,,1,1,,2543,72,100
11100,India,4/3/2020,3,,1,3,1,,2,1,,4,1,,2,1,,3,1,,2,1,,1,1,,2567,72,100
11101,India,4/4/2020,3,,1,3,1,,2,1,,4,1,,2,1,,3,1,,2,1,,1,1,,3082,86,100
11102,India,4/5/2020,3,,1,3,1,,2,1,,4,1,,2,1,,3,1,,2,1,,1,1,,3588,99,100
11103,India,4/6/2020,3,,1,3,1,,2,1,,4,1,,2,1,,3,1,,2,1,,1,1,,4778,136,100
11104,India,4/7/2020,3,,1,3,1,,2,1,,4,1,,2,1,,3,1,,2,1,,1,1,,5311,150,100
11105,India,4/8/2020,3,,1,3,1,,2,1,,4,1,,2,1,,3,1,,2,1,,1,1,,5916,178,100
11106,India,4/9/2020,3,,1,3,1,,2,1,,4,1,,2,1,,3,1,,2,1,,1,1,,6725,226,100
11107,India,4/10/2020,3,,1,3,1,,2,1,,4,1,,2,1,,3,1,,2,1,,1,1,,7598,246,100
11108,India,4/11/2020,3,,1,3,1,,2,1,,4,1,,2,1,,3,1,,2,1,,1,1,,8446,288,100
11109,India,4/12/2020,3,,1,3,1,,2,1,,4,1,,2,1,,3,1,,2,1,,1,1,,9205,331,100
11110,India,4/13/2020,3,,1,3,1,,2,1,,4,1,,2,1,,3,1,,2,1,,1,1,,10453,358,100
11111,India,4/14/2020,3,,1,3,1,,2,1,,4,1,,2,1,,3,1,,2,1,,1,1,,11487,393,100
11112,India,4/15/2020,3,,1,3,1,,2,1,,4,1,,2,1,,3,1,,2,1,,1,1,,12322,405,100
11113,India,4/16/2020,3,,1,3,1,,2,1,,4,1,,2,1,,3,1,,2,1,,1,1,,13430,448,100
11114,India,4/17/2020,3,,1,3,1,,2,1,,4,1,,2,1,,3,1,,2,1,,1,1,,14352,486,100
11115,India,4/18/2020,3,,1,3,1,,2,1,,4,1,,2,1,,3,1,,2,1,,1,1,,15722,521,100
11116,India,4/19/2020,3,,1,3,1,,2,1,,4,1,,2,1,,3,1,,2,1,,1,1,,17615,559,100
11117,India,4/20/2020,3,,1,2,1,,2,1,,4,1,,2,1,,3,1,,2,1,,1,1,,18539,592,96.3
11118,India,4/21/2020,3,,1,2,1,,2,1,,4,1,,2,1,,3,1,,2,1,,1,1,,20080,645,96.3
11119,India,4/22/2020,3,,1,2,1,,2,1,,4,1,,2,1,,3,1,,2,1,,1,1,,21370,681,96.3
11120,India,4/23/2020,3,,1,2,1,,2,1,,4,1,,2,1,,3,1,,2,1,,1,1,,23077,721,96.3
11121,India,4/24/2020,3,,1,2,1,,2,1,,4,1,,2,1,,3,1,,2,1,,1,1,,24530,780,96.3
11122,India,4/25/2020,3,,1,2,1,,2,1,,4,1,,2,1,,3,1,,2,1,,1,1,,26283,825,96.3
11123,India,4/26/2020,3,,1,2,1,,2,1,,4,1,,2,1,,3,1,,2,1,,1,1,,27890,881,96.3
11124,India,4/27/2020,3,,1,2,1,,2,1,,4,1,,2,1,,3,1,,2,1,,1,1,,29451,939,96.3
11125,India,4/28/2020,3,,1,2,1,,2,1,,4,1,,2,1,,3,1,,2,1,,1,1,,31324,1008,96.3
11126,India,4/29/2020,3,,1,2,1,,2,1,,4,1,,2,1,,3,1,,2,1,,1,1,,33062,1079,96.3
11127,India,4/30/2020,3,,1,2,1,,2,1,,4,1,,2,1,,3,1,,2,1,,1,1,,34863,1154,96.3
11128,India,5/1/2020,3,,1,2,1,,2,1,,4,1,,2,1,,3,1,,2,1,,1,1,,37257,1223,96.3
11129,India,5/2/2020,3,,1,2,1,,2,1,,4,1,,2,1,,3,1,,2,1,,1,1,,39699,1323,96.3
11130,India,5/3/2020,3,,1,2,1,,2,1,,4,1,,2,1,,3,1,,2,1,,1,1,,42505,1391,96.3
11131,India,5/4/2020,3,,1,2,0,,2,1,,4,0,,2,0,,2,0,,2,0,,1,1,,46437,1566,81.94
11132,India,5/5/2020,3,,1,2,0,,2,1,,4,0,,2,0,,2,0,,2,0,,1,1,,49400,1693,81.94
11133,India,5/6/2020,3,,1,2,0,,2,1,,4,0,,2,0,,2,0,,2,0,,1,1,,52987,1785,81.94
11134,India,5/7/2020,3,,1,2,0,,2,1,,4,0,,2,0,,2,0,,2,0,,1,1,,56351,1889,81.94
11135,India,5/8/2020,3,,1,2,0,,2,1,,4,0,,2,0,,2,0,,2,0,,1,1,,59695,1985,81.94
11136,India,5/9/2020,3,,1,2,0,,2,1,,4,0,,2,0,,2,0,,2,0,,1,1,,62808,2101,81.94
11137,India,5/10/2020,3,,1,2,0,,2,1,,4,0,,2,0,,2,0,,2,0,,1,1,,67161,2212,81.94
11138,India,5/11/2020,3,,1,2,0,,2,1,,4,0,,2,0,,2,0,,2,0,,1,1,,70768,2294,81.94
11139,India,5/12/2020,3,,1,2,0,,2,1,,4,0,,2,0,,2,0,,2,0,,1,1,,74292,2415,81.94
11140,India,5/13/2020,3,,1,2,0,,2,1,,4,0,,2,0,,2,0,,2,0,,1,1,,78055,2551,81.94
11141,India,5/14/2020,3,,1,2,0,,2,1,,4,0,,2,0,,2,0,,2,0,,1,1,,81997,2649,81.94
11142,India,5/15/2020,3,,1,2,0,,2,1,,4,0,,2,0,,2,0,,2,0,,1,1,,85784,2753,81.94
11143,India,5/16/2020,3,,1,2,0,,2,1,,4,0,,2,0,,2,0,,2,0,,1,1,,90648,2871,81.94
11144,India,5/17/2020,3,,1,2,0,,2,1,,4,0,,2,0,,2,0,,2,0,,1,1,,95698,3025,81.94
11145,India,5/18/2020,3,,1,2,0,,2,1,,4,0,,2,0,,2,0,,2,0,,1,1,,100328,3156,79.17
11146,India,5/19/2020,3,,1,2,0,,2,1,,4,0,,2,0,,2,0,,2,0,,1,1,,106475,3302,79.17
11147,India,5/20/2020,3,,1,2,0,,2,1,,4,0,,2,0,,2,0,,2,0,,1,1,,112028,3434,79.17
11148,India,5/21/2020,3,,1,2,0,,2,1,,4,0,,2,0,,2,0,,2,0,,1,1,,118226,3584,79.17
11149,India,5/22/2020,3,,1,2,0,,2,1,,4,0,,2,0,,2,0,,2,0,,1,1,,124794,3726,79.17
11150,India,5/23/2020,3,,1,2,0,,2,1,,4,0,,2,0,,2,0,,2,0,,1,1,,131423,3868,79.17
11151,India,5/24/2020,3,,1,2,0,,2,1,,4,0,,2,0,,2,0,,2,0,,1,1,,138536,4024,79.17
11152,India,5/25/2020,3,,1,2,0,,2,1,,4,0,,2,0,,2,0,,2,0,,1,1,,144950,4172,79.17
11153,India,5/26/2020,3,,1,2,0,,2,1,,4,0,,2,0,,2,0,,2,0,,,,,150793,4344,79.17
11154,India,5/27/2020,3,,1,2,0,,2,1,,4,0,,2,0,,2,0,,2,0,,,,,158086,4534,79.17
11155,India,5/28/2020,3,,1,2,0,,2,1,,4,0,,2,0,,2,0,,2,0,,,,,165386,4711,79.17
11156,India,5/29/2020,3,,1,2,0,,2,1,,4,0,,2,0,,2,0,,2,0,,,,,173491,4980,79.17
11157,India,5/30/2020,3,,1,2,0,,2,1,,4,0,,2,0,,2,0,,2,0,,,,,181827,5185,79.17
11158,India,5/31/2020,3,,1,2,0,,2,1,,4,0,,2,0,,2,0,,2,0,,,,,190609,5408,79.17
11919,Italy,1/1/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
11920,Italy,1/2/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
11921,Italy,1/3/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
11922,Italy,1/4/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
11923,Italy,1/5/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
11924,Italy,1/6/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
11925,Italy,1/7/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
11926,Italy,1/8/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
11927,Italy,1/9/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
11928,Italy,1/10/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
11929,Italy,1/11/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
11930,Italy,1/12/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
11931,Italy,1/13/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
11932,Italy,1/14/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
11933,Italy,1/15/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
11934,Italy,1/16/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
11935,Italy,1/17/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
11936,Italy,1/18/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
11937,Italy,1/19/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
11938,Italy,1/20/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
11939,Italy,1/21/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
11940,Italy,1/22/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
11941,Italy,1/23/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,2.78
11942,Italy,1/24/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,2.78
11943,Italy,1/25/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,2.78
11944,Italy,1/26/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,2.78
11945,Italy,1/27/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,2.78
11946,Italy,1/28/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,2.78
11947,Italy,1/29/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,2.78
11948,Italy,1/30/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,8.33
11949,Italy,1/31/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,0,19.44
11950,Italy,2/1/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,0,19.44
11951,Italy,2/2/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,0,19.44
11952,Italy,2/3/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,0,19.44
11953,Italy,2/4/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,0,19.44
11954,Italy,2/5/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,0,19.44
11955,Italy,2/6/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,0,19.44
11956,Italy,2/7/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,0,19.44
11957,Italy,2/8/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,0,19.44
11958,Italy,2/9/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,0,19.44
11959,Italy,2/10/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,0,19.44
11960,Italy,2/11/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,0,19.44
11961,Italy,2/12/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,0,19.44
11962,Italy,2/13/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,0,19.44
11963,Italy,2/14/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,0,19.44
11964,Italy,2/15/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,0,19.44
11965,Italy,2/16/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,0,19.44
11966,Italy,2/17/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,0,19.44
11967,Italy,2/18/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,0,19.44
11968,Italy,2/19/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,0,19.44
11969,Italy,2/20/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,0,19.44
11970,Italy,2/21/2020,0,,,0,,,0,,,0,,,0,,,0,,,2,0,,0,,,20,1,27.78
11971,Italy,2/22/2020,0,,,3,0,,0,,,0,,,0,,,0,,,2,0,,0,,,62,2,37.04
11972,Italy,2/23/2020,3,,0,3,0,,2,0,,4,0,,0,,,2,0,,2,0,,0,,,155,3,69.91
11973,Italy,2/24/2020,3,,0,3,0,,2,0,,4,0,,0,,,2,0,,2,0,,0,,,229,7,69.91
11974,Italy,2/25/2020,3,,0,3,0,,2,0,,4,0,,0,,,2,0,,2,0,,0,,,322,10,69.91
11975,Italy,2/26/2020,3,,0,3,0,,2,0,,4,0,,0,,,2,0,,2,0,,0,,,453,12,69.91
11976,Italy,2/27/2020,3,,0,3,0,,2,0,,4,0,,0,,,2,0,,2,0,,0,,,655,17,69.91
11977,Italy,2/28/2020,3,,0,3,0,,2,0,,4,0,,0,,,2,0,,2,0,,0,,,888,21,69.91
11978,Italy,2/29/2020,3,,0,3,0,,2,0,,4,0,,0,,,2,0,,2,0,,0,,,1128,29,69.91
11979,Italy,3/1/2020,3,,0,3,0,,2,0,,4,0,,0,,,2,0,,2,0,,0,,,1694,34,69.91
11980,Italy,3/2/2020,3,,0,3,0,,2,0,,4,0,,0,,,2,0,,2,0,,0,,,2036,52,69.91
11981,Italy,3/3/2020,3,,0,3,0,,2,0,,4,0,,0,,,2,0,,2,0,,0,,,2502,79,69.91
11982,Italy,3/4/2020,3,,1,3,0,,2,1,,4,0,,0,,,2,0,,2,0,,0,,,3089,107,74.54
11983,Italy,3/5/2020,3,,1,3,0,,2,1,,4,0,,0,,,2,0,,2,0,,0,,,3858,148,74.54
11984,Italy,3/6/2020,3,,1,3,0,,2,1,,4,0,,0,,,2,0,,2,0,,0,,,4636,197,74.54
11985,Italy,3/7/2020,3,,1,3,0,,2,1,,4,0,,0,,,2,0,,2,0,,0,,,5883,233,74.54
11986,Italy,3/8/2020,3,,1,3,0,,2,1,,4,0,,0,,,2,0,,2,0,,0,,,7375,366,74.54
11987,Italy,3/9/2020,3,,1,3,0,,2,1,,4,0,,0,,,2,0,,2,0,,0,,,9172,463,74.54
11988,Italy,3/10/2020,3,,1,3,1,,2,1,,4,1,,0,,,2,1,,2,1,,0,,,10149,631,82.41
11989,Italy,3/11/2020,3,,1,3,1,,2,1,,4,1,,1,0,,2,1,,2,1,,0,,,12462,827,85.19
11990,Italy,3/12/2020,3,,1,3,1,,2,1,,4,1,,1,0,,2,1,,2,1,,0,,,15113,1016,85.19
11991,Italy,3/13/2020,3,,1,3,1,,2,1,,4,1,,1,0,,2,1,,2,1,,0,,,17660,1266,85.19
11992,Italy,3/14/2020,3,,1,3,1,,2,1,,4,1,,1,0,,2,1,,2,1,,0,,,21157,1441,85.19
11993,Italy,3/15/2020,3,,1,3,1,,2,1,,4,1,,1,0,,2,1,,2,1,,0,,,24747,1809,85.19
11994,Italy,3/16/2020,3,,1,3,1,,2,1,,4,1,,1,0,,2,1,,2,1,,0,,,27980,2158,85.19
11995,Italy,3/17/2020,3,,1,3,1,,2,1,,4,1,,1,0,,2,1,,2,1,,1,0,,31506,2503,85.19
11996,Italy,3/18/2020,3,,1,3,1,,2,1,,4,1,,1,0,,2,1,,2,1,,1,0,,35713,2978,85.19
11997,Italy,3/19/2020,3,,1,3,1,,2,1,,4,1,,1,0,,2,1,,2,1,,1,0,,41035,3405,85.19
11998,Italy,3/20/2020,3,,1,3,1,,2,1,,4,1,,1,1,,3,1,,2,1,,1,0,,47021,4032,91.67
11999,Italy,3/21/2020,3,,1,3,1,,2,1,,4,1,,1,1,,3,1,,2,1,,1,0,,53578,4825,91.67
12000,Italy,3/22/2020,3,,1,3,1,,2,1,,4,1,,1,1,,3,1,,2,1,,1,0,,59138,5476,91.67
12001,Italy,3/23/2020,3,,1,3,1,,2,1,,4,1,,1,1,,3,1,,2,1,,1,0,,63927,6077,91.67
12002,Italy,3/24/2020,3,,1,3,1,,2,1,,4,1,,1,1,,3,1,,2,1,,1,0,,69176,6820,91.67
12003,Italy,3/25/2020,3,,1,3,1,,2,1,,4,1,,1,1,,3,1,,2,1,,1,0,,74386,7503,91.67
12004,Italy,3/26/2020,3,,1,3,1,,2,1,,4,1,,1,1,,3,1,,2,1,,1,0,,80589,8215,91.67
12005,Italy,3/27/2020,3,,1,3,1,,2,1,,4,1,,1,1,,3,1,,2,1,,1,1,,86498,9134,91.67
12006,Italy,3/28/2020,3,,1,3,1,,2,1,,4,1,,1,1,,3,1,,2,1,,1,1,,92472,10023,91.67
12007,Italy,3/29/2020,3,,1,3,1,,2,1,,4,1,,1,1,,3,1,,2,1,,1,1,,97689,10779,91.67
12008,Italy,3/30/2020,3,,1,3,1,,2,1,,4,1,,1,1,,3,1,,2,1,,1,1,,101739,11591,91.67
12009,Italy,3/31/2020,3,,1,3,1,,2,1,,4,1,,1,1,,3,1,,2,1,,1,1,,105792,12428,91.67
12010,Italy,4/1/2020,3,,1,3,1,,2,1,,4,1,,1,1,,3,1,,2,1,,1,1,,110574,13155,91.67
12011,Italy,4/2/2020,3,,1,3,1,,2,1,,4,1,,1,1,,3,1,,2,1,,1,1,,115242,13915,91.67
12012,Italy,4/3/2020,3,,1,3,1,,2,1,,4,1,,1,1,,3,1,,2,1,,1,1,,119827,14681,91.67
12013,Italy,4/4/2020,3,,1,3,1,,2,1,,4,1,,1,1,,3,1,,2,1,,1,1,,124632,15362,91.67
12014,Italy,4/5/2020,3,,1,3,1,,2,1,,4,1,,1,1,,3,1,,2,1,,1,1,,128948,15887,91.67
12015,Italy,4/6/2020,3,,1,3,1,,2,1,,4,1,,1,1,,3,1,,2,1,,1,1,,132547,16523,91.67
12016,Italy,4/7/2020,3,,1,3,1,,2,1,,4,1,,1,1,,3,1,,2,1,,1,1,,135586,17127,91.67
12017,Italy,4/8/2020,3,,1,3,1,,2,1,,4,1,,1,1,,3,1,,2,1,,1,1,,139422,17669,91.67
12018,Italy,4/9/2020,3,,1,3,1,,2,1,,4,1,,1,1,,3,1,,2,1,,1,1,,143626,18279,91.67
12019,Italy,4/10/2020,3,,1,3,1,,2,1,,4,1,,1,1,,2,1,,2,1,,1,1,,147577,18849,87.96
12020,Italy,4/11/2020,3,,1,3,1,,2,1,,4,1,,1,1,,2,1,,2,1,,1,1,,152271,19468,87.96
12021,Italy,4/12/2020,3,,1,3,1,,2,1,,4,1,,2,1,,2,1,,2,1,,1,1,,156363,19899,93.52
12022,Italy,4/13/2020,3,,1,3,1,,2,1,,4,1,,2,1,,2,1,,2,1,,1,1,,159516,20465,93.52
12023,Italy,4/14/2020,3,,1,3,1,,2,1,,4,1,,2,1,,2,1,,2,1,,1,1,,162488,21067,93.52
12024,Italy,4/15/2020,3,,1,3,1,,2,1,,4,1,,2,1,,2,1,,2,1,,1,1,,165155,21645,93.52
12025,Italy,4/16/2020,3,,1,3,1,,2,1,,4,1,,2,1,,2,1,,2,1,,1,1,,168941,22170,93.52
12026,Italy,4/17/2020,3,,1,3,1,,2,1,,4,1,,2,1,,2,1,,2,1,,1,1,,172434,22745,93.52
12027,Italy,4/18/2020,3,,1,3,1,,2,1,,4,1,,2,1,,2,1,,2,1,,1,1,,175925,23227,93.52
